id,arquivo,linha,funcao,camada,feature,moderno_ou_legado,opcoes_diretas,opcoes_mapeadas,compartilhada,chamadas_detectadas_qtd
src/shared/legacy/sei-functions-pro.js:10125:updateChecksumPro,src/shared/legacy/sei-functions-pro.js,10125,updateChecksumPro,shared-legacy,,legado,,agruparlista;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;debugpage;editarimagens;ferramentasia;filtroporatribuicao;gerenciaratividades;gerenciarmonitorados;gerenciarprazos;gerenciarprojetos;marcar_naolido;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;qualidadeimagens;removepaginacao;salvamentoautomatico;substituiselecao;uploaddocsexternos,sim,16
src/shared/legacy/sei-functions-pro.js:10174:compareChecksumPro,src/shared/legacy/sei-functions-pro.js,10174,compareChecksumPro,shared-legacy,,legado,,agruparlista;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;debugpage;editarimagens;ferramentasia;filtroporatribuicao;gerenciaratividades;gerenciarmonitorados;gerenciarprazos;gerenciarprojetos;marcar_naolido;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;qualidadeimagens;removepaginacao;salvamentoautomatico;substituiselecao;uploaddocsexternos,sim,7
src/shared/legacy/sei-functions-pro.js:10199:openChecksumPro,src/shared/legacy/sei-functions-pro.js,10199,openChecksumPro,shared-legacy,,legado,,,não,3
src/shared/legacy/sei-functions-pro.js:10209:calculateHashPro,src/shared/legacy/sei-functions-pro.js,10209,calculateHashPro,shared-legacy,,legado,,,não,8
src/shared/legacy/sei-functions-pro.js:10220:sendChecksumPro,src/shared/legacy/sei-functions-pro.js,10220,sendChecksumPro,shared-legacy,,legado,,,não,4
src/shared/legacy/sei-functions-pro.js:10237:getChecksumPro,src/shared/legacy/sei-functions-pro.js,10237,getChecksumPro,shared-legacy,,legado,,,não,7
src/shared/legacy/sei-functions-pro.js:10250:noNotifyPro,src/shared/legacy/sei-functions-pro.js,10250,noNotifyPro,shared-legacy,,legado,,,não,5
src/shared/legacy/sei-functions-pro.js:10260:checkPageVisualizacao,src/shared/legacy/sei-functions-pro.js,10260,checkPageVisualizacao,shared-legacy,,legado,,newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade,sim,4
src/shared/legacy/sei-functions-pro.js:10271:waitLoadPro,src/shared/legacy/sei-functions-pro.js,10271,waitLoadPro,shared-legacy,,legado,,,não,2
src/shared/legacy/sei-functions-pro.js:10273:addUrgentPro,src/shared/legacy/sei-functions-pro.js,10273,addUrgentPro,shared-legacy,,legado,,,não,8
src/shared/legacy/sei-functions-pro.js:10282:setNewDocDefault,src/shared/legacy/sei-functions-pro.js,10282,setNewDocDefault,shared-legacy,,legado,newdocdefault;newdocespec;newdocname;newdocnivel;newdocobs;newdocsigilo,filtrarpaginapelapesquisarapida;newdocdefault;newdocespec;newdocname;newdocnivel;newdocobs;newdocsigilo;notificacaonovoprocesso,sim,21
src/shared/legacy/sei-functions-pro.js:10306:waitLoadPro,src/shared/legacy/sei-functions-pro.js,10306,waitLoadPro,shared-legacy,,legado,newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday,filtrarpaginapelapesquisarapida;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday,sim,10
src/shared/legacy/sei-functions-pro.js:10330:waitLoadPro,src/shared/legacy/sei-functions-pro.js,10330,waitLoadPro,shared-legacy,,legado,,,não,3
src/shared/legacy/sei-functions-pro.js:10338:setNewProcDefault,src/shared/legacy/sei-functions-pro.js,10338,setNewProcDefault,shared-legacy,,legado,newdocdefault;newdocespec;newdocnivel;newdocobs;newdocsigilo,filtrarpaginapelapesquisarapida;newdocdefault;newdocespec;newdocnivel;newdocobs;newdocsigilo;notificacaonovoprocesso,sim,16
src/shared/legacy/sei-functions-pro.js:10356:waitLoadPro,src/shared/legacy/sei-functions-pro.js,10356,waitLoadPro,shared-legacy,,legado,newproc_selfunidade,filtrarpaginapelapesquisarapida;newproc_selfunidade,sim,14
src/shared/legacy/sei-functions-pro.js:10394:formControlerAlterarDocumento,src/shared/legacy/sei-functions-pro.js,10394,formControlerAlterarDocumento,shared-legacy,,legado,,,não,4
src/shared/legacy/sei-functions-pro.js:10397:confirmaDadosUrgencia,src/shared/legacy/sei-functions-pro.js,10397,confirmaDadosUrgencia,shared-legacy,,legado,,,não,0
src/shared/legacy/sei-functions-pro.js:10400:setTimeout,src/shared/legacy/sei-functions-pro.js,10400,setTimeout,shared-legacy,,legado,,,não,17
src/shared/legacy/sei-functions-pro.js:10435:insertIconBatchActions,src/shared/legacy/sei-functions-pro.js,10435,insertIconBatchActions,shared-legacy,,legado,,newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade,sim,2
src/shared/legacy/sei-functions-pro.js:10438:appendIconBatchActions,src/shared/legacy/sei-functions-pro.js,10438,appendIconBatchActions,shared-legacy,,legado,,,não,6
src/shared/legacy/sei-functions-pro.js:10447:setTimeout,src/shared/legacy/sei-functions-pro.js,10447,setTimeout,shared-legacy,,legado,,,não,1
src/shared/legacy/sei-functions-pro.js:10452:insertIconAIActions,src/shared/legacy/sei-functions-pro.js,10452,insertIconAIActions,shared-legacy,,legado,,newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade,sim,2
src/shared/legacy/sei-functions-pro.js:10455:appendIconAIActions,src/shared/legacy/sei-functions-pro.js,10455,appendIconAIActions,shared-legacy,,legado,,ferramentasia,não,6
src/shared/legacy/sei-functions-pro.js:10464:setTimeout,src/shared/legacy/sei-functions-pro.js,10464,setTimeout,shared-legacy,,legado,,,não,1
src/shared/legacy/sei-functions-pro.js:10469:initBoxAIActions,src/shared/legacy/sei-functions-pro.js,10469,initBoxAIActions,shared-legacy,,legado,,ferramentasia,não,2
src/shared/legacy/sei-functions-pro.js:10475:setTimeout,src/shared/legacy/sei-functions-pro.js,10475,setTimeout,shared-legacy,,legado,debugpage,debugpage;ferramentasia,sim,3
src/shared/legacy/sei-functions-pro.js:10481:insertIconCompareDocs,src/shared/legacy/sei-functions-pro.js,10481,insertIconCompareDocs,shared-legacy,,legado,,newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade,sim,2
src/shared/legacy/sei-functions-pro.js:10484:appendIconCompareDocs,src/shared/legacy/sei-functions-pro.js,10484,appendIconCompareDocs,shared-legacy,,legado,,,não,6
src/shared/legacy/sei-functions-pro.js:10493:setTimeout,src/shared/legacy/sei-functions-pro.js,10493,setTimeout,shared-legacy,,legado,,,não,1
src/shared/legacy/sei-functions-pro.js:10498:insertIconBatchDocs,src/shared/legacy/sei-functions-pro.js,10498,insertIconBatchDocs,shared-legacy,,legado,,newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade,sim,2
src/shared/legacy/sei-functions-pro.js:10501:appendIconBatchDocs,src/shared/legacy/sei-functions-pro.js,10501,appendIconBatchDocs,shared-legacy,,legado,,documentosemlote,não,6
src/shared/legacy/sei-functions-pro.js:10510:setTimeout,src/shared/legacy/sei-functions-pro.js,10510,setTimeout,shared-legacy,,legado,,,não,1
src/shared/legacy/sei-functions-pro.js:10515:initDocLoteModalSelecaoDoc,src/shared/legacy/sei-functions-pro.js,10515,initDocLoteModalSelecaoDoc,shared-legacy,,legado,,documentosemlote,não,2
src/shared/legacy/sei-functions-pro.js:10521:setTimeout,src/shared/legacy/sei-functions-pro.js,10521,setTimeout,shared-legacy,,legado,debugpage,debugpage;documentosemlote,sim,3
src/shared/legacy/sei-functions-pro.js:10527:setProgressBarOnProcesso,src/shared/legacy/sei-functions-pro.js,10527,setProgressBarOnProcesso,shared-legacy,,legado,gerenciarprescricoes,filtrarpaginapelapesquisarapida;gerenciarprescricoes;notificacaonovoprocesso,sim,16
src/shared/legacy/sei-functions-pro.js:10554:appendIconCtrPrescricao,src/shared/legacy/sei-functions-pro.js,10554,appendIconCtrPrescricao,shared-legacy,,legado,gerenciarprescricoes,filtrarpaginapelapesquisarapida;gerenciarprescricoes,sim,11
src/shared/legacy/sei-functions-pro.js:10574:setTimeout,src/shared/legacy/sei-functions-pro.js,10574,setTimeout,shared-legacy,,legado,,gerenciarprescricoes,não,1
src/shared/legacy/sei-functions-pro.js:10580:checkTipoPrescricaoProcesso,src/shared/legacy/sei-functions-pro.js,10580,checkTipoPrescricaoProcesso,shared-legacy,,legado,,,não,3
src/shared/legacy/sei-functions-pro.js:10598:insertIconDocCertidao,src/shared/legacy/sei-functions-pro.js,10598,insertIconDocCertidao,shared-legacy,,legado,,newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade,sim,2
src/shared/legacy/sei-functions-pro.js:10601:insertIconPublicacaoEletronica,src/shared/legacy/sei-functions-pro.js,10601,insertIconPublicacaoEletronica,shared-legacy,,legado,,newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade,sim,2
src/shared/legacy/sei-functions-pro.js:10604:appendIconPublicacaoEletronica,src/shared/legacy/sei-functions-pro.js,10604,appendIconPublicacaoEletronica,shared-legacy,,legado,atalhopublicacoeseletronicas,atalhopublicacoeseletronicas;filtrarpaginapelapesquisarapida,sim,13
src/shared/legacy/sei-functions-pro.js:10637:setTimeout,src/shared/legacy/sei-functions-pro.js,10637,setTimeout,shared-legacy,,legado,,atalhopublicacoeseletronicas,não,1
src/shared/legacy/sei-functions-pro.js:10643:appendIconDocCertidao,src/shared/legacy/sei-functions-pro.js,10643,appendIconDocCertidao,shared-legacy,,legado,certidaosigilo,certidaosigilo;certidaosigilo_nomedoc;filtrarpaginapelapesquisarapida,sim,10
src/shared/legacy/sei-functions-pro.js:10663:setTimeout,src/shared/legacy/sei-functions-pro.js,10663,setTimeout,shared-legacy,,legado,,certidaosigilo;certidaosigilo_nomedoc,sim,1
src/shared/legacy/sei-functions-pro.js:10669:insertTooltipOnButtons,src/shared/legacy/sei-functions-pro.js,10669,insertTooltipOnButtons,shared-legacy,,legado,,newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade,sim,2
src/shared/legacy/sei-functions-pro.js:10672:appendTooltipOnButtons,src/shared/legacy/sei-functions-pro.js,10672,appendTooltipOnButtons,shared-legacy,,legado,,,não,8
src/shared/legacy/sei-functions-pro.js:10685:insertIconNewDoc,src/shared/legacy/sei-functions-pro.js,10685,insertIconNewDoc,shared-legacy,,legado,,newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade,sim,3
src/shared/legacy/sei-functions-pro.js:10688:appendIconNewDoc,src/shared/legacy/sei-functions-pro.js,10688,appendIconNewDoc,shared-legacy,,legado,,,não,4
src/shared/legacy/sei-functions-pro.js:10698:setTimeout,src/shared/legacy/sei-functions-pro.js,10698,setTimeout,shared-legacy,,legado,,,não,1
src/shared/legacy/sei-functions-pro.js:10703:initMoveIconDeleteToEnd,src/shared/legacy/sei-functions-pro.js,10703,initMoveIconDeleteToEnd,shared-legacy,,legado,,newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade,sim,3
src/shared/legacy/sei-functions-pro.js:10706:moveIconDeleteToEnd,src/shared/legacy/sei-functions-pro.js,10706,moveIconDeleteToEnd,shared-legacy,,legado,,,não,4
src/shared/legacy/sei-functions-pro.js:10710:setTimeout,src/shared/legacy/sei-functions-pro.js,10710,setTimeout,shared-legacy,,legado,,,não,1
src/shared/legacy/sei-functions-pro.js:10715:insertIconDynamicField,src/shared/legacy/sei-functions-pro.js,10715,insertIconDynamicField,shared-legacy,,legado,,newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade,sim,2
src/shared/legacy/sei-functions-pro.js:10719:appendIconDynamicField,src/shared/legacy/sei-functions-pro.js,10719,appendIconDynamicField,shared-legacy,,legado,,,não,6
src/shared/legacy/sei-functions-pro.js:10730:setTimeout,src/shared/legacy/sei-functions-pro.js,10730,setTimeout,shared-legacy,,legado,,,não,1
src/shared/legacy/sei-functions-pro.js:10735:insertIconFormSheet,src/shared/legacy/sei-functions-pro.js,10735,insertIconFormSheet,shared-legacy,,legado,,newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade,sim,2
src/shared/legacy/sei-functions-pro.js:10738:appendIconFormSheet,src/shared/legacy/sei-functions-pro.js,10738,appendIconFormSheet,shared-legacy,,legado,,,não,6
src/shared/legacy/sei-functions-pro.js:10749:setTimeout,src/shared/legacy/sei-functions-pro.js,10749,setTimeout,shared-legacy,,legado,,,não,1
src/shared/legacy/sei-functions-pro.js:10754:insertIconIntegrity,src/shared/legacy/sei-functions-pro.js,10754,insertIconIntegrity,shared-legacy,,legado,,newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade,sim,2
src/shared/legacy/sei-functions-pro.js:10757:appendIconIntegrity,src/shared/legacy/sei-functions-pro.js,10757,appendIconIntegrity,shared-legacy,,legado,,,não,5
src/shared/legacy/sei-functions-pro.js:10767:setTimeout,src/shared/legacy/sei-functions-pro.js,10767,setTimeout,shared-legacy,,legado,,,não,1
src/shared/legacy/sei-functions-pro.js:10772:setReplaceSelectAllVisualizacao,src/shared/legacy/sei-functions-pro.js,10772,setReplaceSelectAllVisualizacao,shared-legacy,,legado,substituiselecao,substituiselecao,não,12
src/shared/legacy/sei-functions-pro.js:10792:replaceSelectAllVisualizacao,src/shared/legacy/sei-functions-pro.js,10792,replaceSelectAllVisualizacao,shared-legacy,,legado,,,não,0
src/shared/legacy/sei-functions-pro.js:10798:setTimeout,src/shared/legacy/sei-functions-pro.js,10798,setTimeout,shared-legacy,,legado,,,não,1
src/shared/legacy/sei-functions-pro.js:10802:getScriptIframe,src/shared/legacy/sei-functions-pro.js,10802,getScriptIframe,shared-legacy,,legado,,,não,0
src/shared/legacy/sei-functions-pro.js:10803:getScriptIframe,src/shared/legacy/sei-functions-pro.js,10803,getScriptIframe,shared-legacy,,legado,,substituiselecao,não,1
src/shared/legacy/sei-functions-pro.js:10809:insertActionHipoteseLegal,src/shared/legacy/sei-functions-pro.js,10809,insertActionHipoteseLegal,shared-legacy,,legado,,agruparlista;atalhopublicacoeseletronicas;autopreenchersenha;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;contadoricone;coresmarcadores;debugpage;disablequery;ditado;editarimagens;editarlinks;escrivainterativa;especificaprocesso;ferramentasia;filtrarpaginapelapesquisarapida;filtroporatribuicao;gerenciaratividades;gerenciarformularios;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;infoarvore;marcar_naolido;menususpenso;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade;nomesusuarios;notificacaonovoprocesso;ocultarpaginacaosuperior;ordernartabela;qualidadeimagens;removepaginacao;resizearvore;revisaotexto;rolageminfinita;salvamentoautomatico;sincronizarprocessos;substituiselecao;uploaddocsexternos;urlamigavel,sim,8
src/shared/legacy/sei-functions-pro.js:10819:setTimeout,src/shared/legacy/sei-functions-pro.js,10819,setTimeout,shared-legacy,,legado,,notificacaonovoprocesso;substituiselecao,sim,7
src/shared/legacy/sei-functions-pro.js:10830:setTimeout,src/shared/legacy/sei-functions-pro.js,10830,setTimeout,shared-legacy,,legado,newdocsigilo,newdocsigilo;notificacaonovoprocesso;substituiselecao,sim,6
src/shared/legacy/sei-functions-pro.js:10840:enableConsultasExtras,src/shared/legacy/sei-functions-pro.js,10840,enableConsultasExtras,shared-legacy,,legado,,,não,5
src/shared/legacy/sei-functions-pro.js:10844:setTimeout,src/shared/legacy/sei-functions-pro.js,10844,setTimeout,shared-legacy,,legado,,gerenciarprescricoes;gerenciarprojetos;notificacaonovoprocesso,sim,3
src/shared/legacy/sei-functions-pro.js:10852:setNewDocSigilo,src/shared/legacy/sei-functions-pro.js,10852,setNewDocSigilo,shared-legacy,,legado,,,não,10
src/shared/legacy/sei-functions-pro.js:10863:setTimeout,src/shared/legacy/sei-functions-pro.js,10863,setTimeout,shared-legacy,,legado,,gerenciarprescricoes;gerenciarprojetos;notificacaonovoprocesso,sim,6
src/shared/legacy/sei-functions-pro.js:10873:openStyleBoxSlimPro,src/shared/legacy/sei-functions-pro.js,10873,openStyleBoxSlimPro,shared-legacy,,legado,,,não,1
src/shared/legacy/sei-functions-pro.js:10876:openStyleBoxSlimPro_,src/shared/legacy/sei-functions-pro.js,10876,openStyleBoxSlimPro_,shared-legacy,,legado,,,não,11
src/shared/legacy/sei-functions-pro.js:10943:changeSlimPro,src/shared/legacy/sei-functions-pro.js,10943,changeSlimPro,shared-legacy,,legado,,,não,11
src/shared/legacy/sei-functions-pro.js:10960:_setColorSlimPro,src/shared/legacy/sei-functions-pro.js,10960,_setColorSlimPro,shared-legacy,,legado,,,não,2
src/shared/legacy/sei-functions-pro.js:10965:setColorSlimPro,src/shared/legacy/sei-functions-pro.js,10965,setColorSlimPro,shared-legacy,,legado,,notificacaonovoprocesso,não,13
src/shared/legacy/sei-functions-pro.js:11034:setIconLabel,src/shared/legacy/sei-functions-pro.js,11034,setIconLabel,shared-legacy,,legado,,,não,4
src/shared/legacy/sei-functions-pro.js:11042:setBtnRight,src/shared/legacy/sei-functions-pro.js,11042,setBtnRight,shared-legacy,,legado,,,não,4
src/shared/legacy/sei-functions-pro.js:11050:initToolbarOnTop,src/shared/legacy/sei-functions-pro.js,11050,initToolbarOnTop,shared-legacy,,legado,,,não,2
src/shared/legacy/sei-functions-pro.js:11057:updateToolbarFixedPosition,src/shared/legacy/sei-functions-pro.js,11057,updateToolbarFixedPosition,shared-legacy,,legado,,,não,9
src/shared/legacy/sei-functions-pro.js:11083:setTimeout,src/shared/legacy/sei-functions-pro.js,11083,setTimeout,shared-legacy,,legado,,notificacaonovoprocesso,não,7
src/shared/legacy/sei-functions-pro.js:11099:getUnidadesPermissaoSEI,src/shared/legacy/sei-functions-pro.js,11099,getUnidadesPermissaoSEI,shared-legacy,,legado,,debugpage;substituiselecao,sim,15
src/shared/legacy/sei-functions-pro.js:11135:_changeUnidadeSEI,src/shared/legacy/sei-functions-pro.js,11135,_changeUnidadeSEI,shared-legacy,,legado,,,não,3
src/shared/legacy/sei-functions-pro.js:11138:changeUnidadeSEI,src/shared/legacy/sei-functions-pro.js,11138,changeUnidadeSEI,shared-legacy,,legado,,,não,8
src/shared/legacy/sei-functions-pro.js:11162:setSelectUnidadePro,src/shared/legacy/sei-functions-pro.js,11162,setSelectUnidadePro,shared-legacy,,legado,substituiselecao,debugpage;notificacaonovoprocesso;substituiselecao,sim,14
src/shared/legacy/sei-functions-pro.js:11185:setDarkModePro,src/shared/legacy/sei-functions-pro.js,11185,setDarkModePro,shared-legacy,,legado,,,não,10
src/shared/legacy/sei-functions-pro.js:11207:insertNewIcons,src/shared/legacy/sei-functions-pro.js,11207,insertNewIcons,shared-legacy,,legado,,newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade,sim,3
src/shared/legacy/sei-functions-pro.js:11212:appendStyleNewIcons,src/shared/legacy/sei-functions-pro.js,11212,appendStyleNewIcons,shared-legacy,,legado,,,não,5
